ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,Empresa,ESTADO
149236319,Falta de atendimento,Salvador - BA,2022-08-28,Planos de saúde<->Mau Atendimento<->Planos de Saúde<->Hapvida Saúde,Respondida,Fiz um plano de saúde para meu filho de 2 anos que precisa de fono psicóloga e to atendimento semanal porque é um tratamento mas não consigo só uma vez por mês me sinto na regulação do SUS tenho que ligar toda semana uma falta de respeito vende uma coisa que não existe um bom atendimento me mandam falar com setor do SAC que também não resolve nada estou indignada,https://www.reclameaqui.com.br//hapvida-saude/falta-de-atendimento_tTaH-iRcaFkqdAm1/,2022,8,28,240,34,6,3,15,Hapvida,BA
149234321,Médica do plano de saúde - mal atendimento ,Bauru - SP,2022-08-28,Planos de saúde<->Planos de Saúde<->Mau atendimento do prestador de serviço<->Hapvida Saúde,Não respondida,"Fui ao PA do hospital Hapvida na quarta dia 24/08 e meu filho estava com muita febre dores no corpo e costas, falta de apetite e tosse e dor de garganta, a médica solicitou Rx e disse que não havia nada recitou uma injeção de dipirona no hospital e xarope e antitérmico para casa, sábado retornei ao hospital pois a febre continuou e agora estava expelindo catarro com sangue, a médica do plantão da tarde solutos novos exames, e meu filho ficou aguardando o resultado até 21h, procurei a médica que ficou responsável por ele, ela foi muito grossa comigo, não sabia o que estava acontecendo com ele e ao ver o resultado do exame de sangue disse que não tinha nada, porém eu havia visto e tinha uma alteração sim ele estava com leucopenia Ela disse que ele não tinha nada, questionei como ele não tem nada está a cinco dias com febre de 39c e não tem nada, tosse com catarro com sangue e não tem nada, ela disse que iria fazer uma injeção novamente de dipirona e corticoide e pedir exame de uricana , questionei a enfermeira que disse que ela havia pedido apenas dipirona, fiquei super nervosa sai do hospital morrendo de medo de acontecer algo com o meu filho, e em pânico de ver uma médica despreparada sem saber o que fazer. Fui atrás de ajuda e no fim nem receita recebi ela não deu. Meu filho ficou sem atendimento.Pago com sacrifício o plano de saúde para um momento como este ter um bom atendimento e resolução do problema. E no fim sai de lá sem nada.",https://www.reclameaqui.com.br//hapvida-saude/medica-do-plano-de-saude-mal-atendimento_85D0QjmrZlOyxQ2B/,2022,8,28,240,34,6,3,15,Hapvida,SP
149247629,Não consigo marcar nutrologista,Paulista - PE,2022-08-28,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Respondida,"Apesar de pagar mensalmente o meu plano de saúde em dia, praticamente não utilizo.  Contudo, agora que estou precisando marcar uma consulta com o nutrólogo não consigo. A única opção que me deram foi no bairro de boa viagem e de afogados. Esses lugares são muito distante da minha residência (mais de 30 km) e o transporte público é absurdamente dificultoso pra chegar até lá (4 ônibus pra ir e 4 para voltar). Gostaria de tentar uma consulta na minha cidade ou por telemedicina, mas não consigo. ABSURDO! ",https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-marcar-nutrologista_Fjy-4TABzuLY_SaE/,2022,8,28,240,34,6,3,15,Hapvida,PE
149302495,Não consigo consultar com pneumologista ,Goiânia - GO,2022-08-29,Hapvida Saúde<->Não encontrei meu problema<->Rede de Atendimento<->Dificuldade para agendamento de exames-consultas,Respondida,Estou a mais de 3 meses tentando realizar minha consulta é sempre da erro na chamado de vídeo ou bem antes do horário marcado mostra que eu não compareci na consulta.Tenho asma e preciso realizar essa consulta.,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-consultar-com-pneumologista_tYQPztnPu110Aa3c/,2022,8,29,241,35,0,3,71,Hapvida,GO
149299957,FALTA DE RESPEITO E PROFISSIONALISMO COM O TRATAMENTO DOS AUTISTAS !!!,Fortaleza - CE,2022-08-29,Problemas com o Atendimento<->Equipe de Atendimento<->Mau atendimento do prestador de serviço<->Hapvida Saúde,Não respondida,"Goiânia/ GOMeu filho de 2 anos e 9 meses recebeu diagnóstico de autismo em junho desse ano. Foi prescrito que ele desse início às terapias ABA, que envolvem Fonoaudiologia, Terapia Ocupacional e Psicologia. Desde então venho correndo atrás de conseguir marcar as terapias, sem sucesso. Me direcionaram para a Clínica Setor Bueno, onde fui no dia 21/06, pediram o laudo médico e o encaminhamento para as terapias, a recepcionista tirou cópia dos 2 papéis e me disse que a fila de espera estava grande, em torno de 1 mês, 1 mês e meio chamariam meu filho. Achei um absurdo todo esse tempo, porém fiquei no aguardo. Em 13/07 entrei em contato com o SAC (protocolo 36825320220713090874) para solicitar um posicionamento sobre o atendimento do meu filho, pediram um prazo de 1 a 5 dias úteis para retorno, no dia 20/07 me mandaram e-mail marcando uma consulta para o dia 23/07 com uma fonoaudióloga. Fiquei feliz, pois imaginava que iria começar o acompanhamento, apesar de estranhar porque não marcaram as outras terapias; ao chegar na consulta, a fonoaudióloga disse que aquela era uma consulta de triagem, que não era o caso do meu filho, pois ele já tinha o diagnóstico fechado. Disse ainda que, ao verificar no sistema, viu que meu filho não foi colocado em lista nenhuma, que ela que colocaria naquele momento, mas só para a sua especialidade. Não soube informar como eu faria para as outras especialidades, que perguntasse na recepção. Eu e meu esposo caimos em prantos, pois por irresponsabilidade da primeira recepcionista que me atendeu, meu filho perdeu 1 mês de tratamento, ficamos a mercê da boa vontade de más profissionais que parecem que estão ali de brincadeira! Após a consulta, fui na recepcionista como a fono indicou, a moça que me atendeu disse que eu deveria ir durante a semana lá tentar falar com o diretor, explicar a situação pra ele e ver o que ele podia fazer. A sensação que tive é que preciso estar mendigando atenção para ser direcionada da forma correta.. Fui alguns dias depois e ele não estava. Não consegui ir mais, pois trabalho muito para poder pagar o plano e cuidar do meu filho, como que iria todo dia lá até achar esse homem? No dia 05/08 liguei novamente no SAC (protocolo 3682532022080518) para novamente pedir auxílio, registraram o caso e falaram pra eu ligar na Ouvidoria. Ainda no dia 05/08 liguei na Ouvidoria, falei com a Clara (protocolo 36825320220805184109), passei toda a situação e ela disse que daria retorno em até 5 dias úteis (esperei 13 dias úteis e nada). No dia 24/08 liguei na Ouvidoria novamente, falei com a Lívia (protocolo 36825320220824868288), mais uma vez contei toda a história, ela disse que na ligação anterior do dia 05/08 não abriram Ouvidoria, e sim outro SAC. Pediu que eu aguardasse 7 dias úteis para retorno.Não aguento mais tanto descaso, falta de respeito e de humanidade! Esse plano está fazendo pouco caso com o tratamento do meu filho, ficam me jogando de cá pra lá, passando prazos [Editado pelo Reclame Aqui], colocando atendentes e recepcionistas despreparadas e que brincam com a doença dos outros!Nisso tudo, meu filho já está a quase 3 meses sem nenhum tipo de acompanhamento! Como se não bastasse o sofrimento de receber um diagnóstico desses, ainda preciso estar brigando com plano de saúde para receber o tratamento pelo qual pagamos em dia todos os meses!!!Espero que o HAPVIDA de Goiânia/GO me ouça, essa reclamação é um ato de desespero diante da falta de atendimento de vocês para uma criança!",https://www.reclameaqui.com.br//hapvida-saude/falta-de-respeito-e-profissionalismo-com-o-tratamento-dos-autistas_FybGjlaFYTp0uzEJ/,2022,8,29,241,35,0,3,71,Hapvida,CE
149298941,Falta de comprometimento com os pacientes ,São Francisco do Sul - SC,2022-08-29,"Planos de saúde<->Demora para autorização de consultas, exames e cirurgias<->Não encontrei meu problema<->Hapvida Saúde",Não respondida,"Já fazem exatamente um ano e quatro meses que venho tentando fazer uma cirurgia e o plano HAPVIDA SAÚDE sempre dando várias desculpas. Já tentei de tudo que jeito e ELES sempre negando ou não tendo médico a disposição. Mas se por ventura eu atrasar um dia o pagamento da mensalidade, o mesmo corta meu atendimento logo em seguida. Acho de uma falta de respeito e comprometimento gigantesca. Fica aqui o meu desapontamento e com certeza não só meu, mas de outro pacientes também. ",https://www.reclameaqui.com.br//hapvida-saude/falta-de-comprometimento-com-os-pacientes_aI7ETdu6yVDQMvpO/,2022,8,29,241,35,0,3,71,Hapvida,SC
149298353,"Maioria do telefone é clinicas no app, desatualizado, não atende mais o plano, e a clínica que atendo são bem restritos os pricedimentos",Valparaíso de Goiás - GO,2022-08-29,Hapvida Saúde<->Planos de Saúde<->Rede de Atendimento<->Dificuldade para agendamento de exames-consultas,Respondida,"Maioria uns 80%  do telefone e clinicas no app, estão desatualizados, não atende mais ao plano, e quando atende só cobre alguns procedimentos",https://www.reclameaqui.com.br//hapvida-saude/maioria-do-telefone-e-clinicas-no-app-desatualizado-nao-atende-mais-o-pla_NunvOVzlhcAq6pTv/,2022,8,29,241,35,0,3,71,Hapvida,GO
149297465,Cobrança indevida ,Recife - PE,2022-08-29,Plano<->Planos de Saúde<->Cobrança indevida<->Hapvida Saúde,Respondida,Venho aqui expor minha indignação aonser cobrada multa por uma mensalidade paga um dia antes do vencimento. Como isso é possível Hapvida? Quero extorno do valor cobrado indebidamente..,https://www.reclameaqui.com.br//hapvida-saude/cobranca-indevida_P5NagCSBihPrUiU2/,2022,8,29,241,35,0,3,71,Hapvida,PE
149297719,Pedido Reembolso,Salvador - BA,2022-08-29,Plano<->Planos de Saúde<->Hapvida Saúde<->Reembolso de consulta-exame,Não respondida,"Em 22/07/2022 foi solicitado pelo medico do HAPVIDA uma consulta para meu filho Gabriel com o especialista oftalmologista pediatra, devido a um problema serio nas vista, no mesmo dia entrei em contato com o hapvida e o mesmo não tinha na rede própria o especialista e nem na rede credenciada, liguei para o SAC do hapvida numero protocolo 36825320220722513639 abri um chamado informando a necessidade da consulta com a guia medica do profissional e me deram um prazo de 5 dias uteis para resolver e chegando dia 29/07 nenhum retorno tive do hapvida, então como a situação dos olhos do meu filho só piorava resolvi então marca consulta particular e solicitar o reembolso do plano. Enfim solicitei o reembolso do plano enviando para eles o que estavam medido que era:Nota fiscal do atendimentoAtestado de comparecimentoGuia medico do profissional solicitando a consultaRecibo de pagamento do valor já que foi em espécieEnfim hoje 30 dias depois a hapvida me liga e informa que o pedido do reembolso foi INDEFERIDO pelo motivo de eu não ter solicitado primeiro o SAC e eu falei q solicitei o SAC dia 22/07 e não deram nenhuma posição, aguardo solução para o meu problema.",https://www.reclameaqui.com.br//hapvida-saude/pedido-reembolso_XWStts8zGsxIbPSn/,2022,8,29,241,35,0,3,71,Hapvida,BA
149324101,"Não é hospital, isso é um açougue ",Capivari de Baixo - SC,2022-08-29,Qualidade do serviço prestado<->Planos de Saúde<->Rede de Atendimento<->Hapvida Saúde,Respondida,"Minha esposa fez uma cirurgia, só depois de um tempo percebemos que fizeram totalmente errada, quem fez Não sabia nem o que estava fazendo, São palavras de especialistas que consertaram a merda que fizeram, não se retrataram e fogem do assunto. Tratam a vida da gente como lixo, não vale a pena arriscar, pois você pode pagar muito caro por isso, inclusive com a vida, e para resolver somente agora acionando a justiça, pois depois da cagada feita ninguém se responsabiliza. ",https://www.reclameaqui.com.br//hapvida-saude/nao-e-hospital-isso-e-um-acougue_A_UGORtm3CmQTqil/,2022,8,29,241,35,0,3,71,Hapvida,SC
149296899,Cobrança indevida,Salvador - BA,2022-08-29,Cobrança indevida<->Plano<->Não encontrei meu problema<->Hapvida Saúde,Não respondida,"Boa tarde! No dia 25 de fevereiro de 2022 realizei a solicitação de cancelamento através da central de atendimento do Hapvida porém este não foi efetivado. Efetuei o pagamento normalmente da fatura de março e após isso, o cartão em que estava cadastrado ficou impossibilitado de utilizar. Agora, no mês de julho, lançaram uma cobrança referente a esses meses no valor de R$ 119,90 e mais uma no valor de R$ 29,90, sendo que já havia solicitação de cancelamento e não estava havendo utilização do serviço em nome de meu irmão, Luiz Miguel. Entrei em contato novamente em 16/08/2022 (protocolo 36825320220816868044) e efetivaram o cancelamento no mesmo dia. Enviaram o comprovante mas não estornaram o valor. Solicitei o estorno do valor no mesmo dia, me deram cinco dias. Alegam que ligaram para mim no dia 23 mas eu já tinha deixado uma observação sobre meu horário de disponibilidade e, mesmo assim, ligaram em horários em que eu não pude atender. Fui informada hoje (29/08) através do protocolo 36825320220829862365 que não tinha posição sobre o estorno (desde 16/08) e que seria aberta uma nova solicitação. Não aceito pagar pois além de ter solicitado o cancelamento não fizemos uso do serviço. ",https://www.reclameaqui.com.br//hapvida-saude/cobranca-indevida_2Fx3zplE0zG0YINp/,2022,8,29,241,35,0,3,71,Hapvida,BA
149296463,Cobrança de teleconsulta sem atendimento ,Salvador - BA,2022-08-29,Plano<->Planos de Saúde<->Cobrança indevida<->Hapvida Saúde,Não respondida,"Boa tarde Em 20/07 estava passando por um processo alérgico de rinite e busquei o atendimento de urgência via teleconsulta, porém como o mesmo sistema foi usado para consulta cerca de 2 dias antes, fui recomendado pela Dra Virgínia B Costa utilizar o atendimento presencial, devido ser um caso persistente. No mesmo dia busquei atendimento na rede Hapvida, no Hospital Teresa de Liseux, fui atendido e me foi feita avaliação e me foi receitado medicamentos adequados.O problema é que ambos, atendimentos foram descontados em minha folha de pagamento, não concordo pois o curto atendimento que tive com a Dra Virgínia, teve uma interação de poucos três minutos.Gostaria de ser reembolsado de uma das cobranças.",https://www.reclameaqui.com.br//hapvida-saude/cobranca-de-teleconsulta-sem-atendimento_ObDWcs8v1rbT6NXj/,2022,8,29,241,35,0,3,71,Hapvida,BA
149296303,Péssimo atendimento ,Brasília - DF,2022-08-29,Demora na execução<->Não encontrei meu problema<->Administrativo<->Hapvida Saúde,Não respondida,"Ja se passaram mais de 60 dias, o prazo que me deram foi de 30, que eu dei entrada na papelada, enviei todos os documentos que me pediram, a respeito de um reembolso, mando mensagem não responder, liguei para sac duas vezes, me informaram que em 3 dias ,iriam entrar em contato comigo, já se passaram 15 dias, não me ligaram e nem mandaram email e nem mensagem, sempre tenho que apelar para o reclame aqui ,para resolver, porque eles ( hapvida)não resolver, ligar para o hapvida é uma tortura, é de 15 a 20 minutos com telefone na orelha.",https://www.reclameaqui.com.br//hapvida-saude/pessimo-atendimento_YtfIdACT2IAXenmV/,2022,8,29,241,35,0,3,71,Hapvida,DF
149298053,Reclamar da doutora (Editado pelo Reclame AQUI),Aquiraz - CE,2022-08-29,Problemas com o Atendimento<->Equipe de Atendimento<->Demora na execução<->Hapvida Saúde,Respondida,"Já faz 3 vezes que vou pra comsulta com minha filha pra fono (Editado pelo Reclame AQUI) e ela não vem estou mim sentindo muito prejudica porquê preciso do laudo dela pra mostras pra outra médica,e quando eu vou remarcar a comsulta só tem pra o outro mês ou a agenda está fechada e assim vai atrasando mais e mais.",https://www.reclameaqui.com.br//hapvida-saude/reclamar-da-doutora_4Kz25TuiKeg3c1tX/,2022,8,29,241,35,0,3,71,Hapvida,CE
149303697,Quero marca uma consulta de oftamo,Aparecida de Goiânia - GO,2022-08-29,Planos de saúde<->Hapvida Saúde<->Clínicas Médicas<->Dificuldade para agendamento de exames-consultas,Não respondida,"Estou tentando marca uma consulta no Oftalmo HP para o Dr Eduardo . Para Mauro Divino Rodrigues de Oliveira CPF 43401341120 NASC 02/12/1963 . Mas eles nao marca.meu pai fez uma cirurgia com dr Eduardo Neri oftalmo e precisa de retorno com o mesmo, mas ligamos na contração me falaram que so ppr telefone watssap entrei pelo wattsap eles pede os dados e encaminhamento mandei todos os dados e encaminhamento ja tem 3 meses e nao consigo a consulta com dr Eduardo oftalmo , quero a consulta com esse medico urgente. A baixo esta o descaso nas mensagem e tentativas de marca a consulta.",https://www.reclameaqui.com.br//hapvida-saude/quero-marca-uma-consulta-de-oftamo_EPrn50lfuZpryQ5Q/,2022,8,29,241,35,0,3,71,Hapvida,GO
149305941,não efetuaram o credito e estão cobrando,São Paulo - SP,2022-08-29,Cobrança indevida<->Plano<->Não encontrei meu problema<->Hapvida Saúde,Não respondida,"fiz o plano odontologico pra ser creditado no meu cartão de credito , porem não foi creditado no dia 25/08 e agora esta aparecendo no app que estou inadimplente , liguei e me jogaram pra uns 5 numeros uma das atendentes me perguntou se eu tinha limite.(obvio se não nem a estaria encomodando) falei que queria 2 via do boleto pra poder pagar porem me disseram que como foi cadastrado no cartão que teria que aguardar .. eu só quero ver que dia 05 tenho uma consulta e esta constando que não paguei ",https://www.reclameaqui.com.br//hapvida-saude/nao-efetuaram-o-credito-e-estao-cobrando_XMBONOGSiqPPrv-J/,2022,8,29,241,35,0,3,71,Hapvida,SP
149305723,Não consigo marcar consulta on line com menos de 30 dias de uma para a outra,Paulista - PE,2022-08-29,Hapvida Saúde,Em réplica,"Minha filha teve uma consulta com um endocrinologista on line pq o plano Hapvida não oferta presencial,eu pela segunda vez vou marcar mais não pode pq diz que ela teve uma consulta a menos de 30 DIAS fui abrir um SAC e atendente me disse que eu tenho que esperar um retorno do plano de até 5 dias úteis se eu quisesse esperar assim eu estaria no SUS nunca vi essa situação isso só no Hapvida vc ter que esperar 30 dias prá quê se paga plano?Ainda mais de uma mãe desesperada com os resultados do exame da filha o Hapvida é desumano os atendentes são extremamente frios eu só continuo com ele pq ainda não posso pagar outro plano Hapvida plano lixo!",https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-marcar-consulta-on-line-com-menos-de-30-dias-de-uma-para-a-outr_pSxEuuXEXyEApzp3/,2022,8,29,241,35,0,3,71,Hapvida,PE
149309249,Teleconsulta não Funciona!!!,Natal - RN,2022-08-29,Planos de saúde<->Mau Atendimento<->Planos de Saúde<->Hapvida Saúde,Não respondida,"Boa noite, tenho uma teleconsulta agendada na data de hoje 29/08/2022 com muitos dias de antecedência para minha filha pois, na rede Hapvida não conseguimos agendar um PNEUMOLOGISTA PEDIATRICO na rede presencial e estou há mais de 02 horas aguardando atendimento e o médico não comparece. Gostaria aqui de demostrar minha insatisfação com o plano de saúde ao qual nunca atrasei nenhum dia.",https://www.reclameaqui.com.br//hapvida-saude/teleconsulta-nao-funciona_v82qL7z1lgVDLSzM/,2022,8,29,241,35,0,3,71,Hapvida,RN
149309595,ATESTADO ERRADO E FALTA DE RESPEITO COM O CLIENTE,Jaciara - MT,2022-08-29,Demora na execução<->Planos de saúde<->Planos de Saúde<->Hapvida Saúde,Não respondida,"Estou doente. Fiz uma teleconsulta psiquiátrica e recebi um afastamento de 14 dias do trabalho para troca de medicação e melhora da minha condição de depressão. Finalizada a consulta, recebi minha receita e atestado, acontece que o ATESTADO veio COMPLETAMENTE ERRADO: OUTRA paciente, OUTRO CPF,  OUTRO MÉDICO, OUTRO CID, efim.. não era o MEU atestado. Imediatamente comecei a buscar canais onde eu pudesse pedir que alguém consertasse esse erro pois precisaria apresentar o atestado na segunda-feira dia 22/08 no trabalho, pois a consulta foi feita na sexta-feira dia 19/08. Quando finalmente depois de muita procura consegui um número para ligar e solicitar meu atestado corrigido, a atendente gerou um protocolo e informou um prazo de CINCO DIAS ÚTEIS até a resposta do meu pedido. Achei absurdo, mas conversei no trabalho e expliquei a situação. Passou-se um dia, dois dias, três dias, cinco dias.. e NADA. Liguei várias outras vezes, sempre a mesma resposta, e minha situação sendo negligenciada. Os 14 dias que seriam para minha melhora estão correndo e eu estou cada vez mais doente porque a falta desse documento está consumindo meu psicológico. Eu não consigo SEQUER MARCAR UMA CONSULTA DE NOVO COM A MESMA MÉDICA, porque aparece que ela não tem agenda. PRECISO DO MEU DOCUMENTO. Isso é uma falta de respeito com o consumidor. Se eu não receber esse atestado, irei entrar com uma representação judicial por danos morais contra essa empresa irresponsável. Não se brinca assim com a saúde dos outros. Estou anexando o atestado de outra pessoa que me foi enviado.",https://www.reclameaqui.com.br//hapvida-saude/atestado-errado-e-falta-de-respeito-com-o-cliente_MxXZ5CTNGWjLVoSa/,2022,8,29,241,35,0,3,71,Hapvida,MT
149310665,Prejudicada ,Salvador - BA,2022-08-29,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Respondida,"Estou a meses tentando resolver o problema com o agendamento de consultas na HAPVIDA e ninguém entra em contato, ninguém liga para o contato. Estou sendo prejudicada e ninguém resolve, quero que a HAPVIDA resolva o problema que já está muito insuportável.",https://www.reclameaqui.com.br//hapvida-saude/prejudicada_vmQQD0jla5ALQ5mA/,2022,8,29,241,35,0,3,71,Hapvida,BA
149312501,Procedimento Cancelado,João Pessoa - PB,2022-08-29,Planos de saúde<->Não encontrei meu problema<->Mau atendimento do prestador de serviço<->Hapvida Saúde,Não respondida,"Tinha um procedimento (Histeroscopia Diagnóstica) agendado para hj, dia 29.08.22, as 13:30 hs, tendo que ficar de jejum comida e água por 8 hs (tive que tomar café as 4 hs) (já acho um absurdo marcarem um exame com jejum para a parte da tarde).  Como esse procedimento é a base de sedação, fui de UBER (paguei 20,00), chegando ao Hospital as 12:27 hs.  Fiz todo trâmite de documentação e levada para o bloco Centro Cirúrgico..  Após troca da roupa pelo avental, fui informada que, a médica não viria (na verdade, houve uma modificação de normas dentro do hospital - não vou especificar aqui e em decorrência dessa mudança, o procedimento não pode ocorrer).   Mta falta de respeito com o paciente: cancelar os compromissos, deixar ficar jejum e chegando lá não poder fazer. Não me venham com a história que a médica (Dra Carolina Bandeira Domiciano está doente pq sei que é mentira).. Se o hospital mudou as normas, cabe o respeito ao paciente e ligar desmarcando e não fazer a gente de palhaço. Ressaltando que semana passada, o Hospital me ligou para confirmar dia e horário do procedimento. Como se não bastasse a falta de consideração da Anestesista, no dia que passei por consulta com ela, de deixar esperando por + de 2 hs, sem qq explicação e nem um pedido de desculpas. Preciso fazer o procedimento mas, tenham certeza, que não irei pegar nova avaliação com anestesista. Esperar mais quanto tempo para que seja marcado novamente o procedimento????? Volta de UBER, + 20,00.  Solicito que o valor gasto com UBER (40,00), comprovantes anexo, seja reembolsado, tendo em vista que ocorreu um erro por parte da HAPVIDA.  ",https://www.reclameaqui.com.br//hapvida-saude/procedimento-cancelado_Lbu82N3SXE0LQT11/,2022,8,29,241,35,0,3,71,Hapvida,PB
149314615,Espera longa em Teleconsulta,Fortaleza - CE,2022-08-29,Problemas com o Atendimento<->Canais de Atendimento<->Demora na execução<->Hapvida Saúde,Não respondida,Já tem umas 4 vezes que marco consulta pelo portal teleconsulta e espero mais de 1h e não sou atendida. A última vez foi hoje Endócrino. entrei 17:55 e sai mais de 19 e não fui atendida.  Queria que resolvessem.,https://www.reclameaqui.com.br//hapvida-saude/espera-longa-em-teleconsulta_JSQDIWioSuPebN30/,2022,8,29,241,35,0,3,71,Hapvida,CE
149315017,SEM TERAPIA ABA PELO HAPVIDA,São Luís - MA,2022-08-29,Planos de saúde<->Qualidade do serviço prestado<->Planos de Saúde<->Hapvida Saúde,Não respondida,"Meu filho tem 6 anos, foi diagnosticado com Transtorno do Espectro Autista, e encaminhado para fazer terapia ABA com diversos especialistas incluindo fonoaudiólogo, terapeuta ocupacional, psicologo, psicopedagogo e outros. Mesmo com o laudo medico detalhando o tratamento a ser seguido tenho enfrentado uma serie de dificuldades com o convenio de saúde sendo dentre elas a ausência de profissionais capacitados em ABA, limitação no numero de sessões sendo q o plano disponibiliza apenas 30 minutos uma vez por semana com fono, t.o, e psicologo negando a assistência digna ao beneficiário.O problema já foi informado ao SAC Hapvida, Ouvidoria e Equipe Multidisciplinar TEA da Hapclínica Medicina Preventiva Areinha mas nada foi feito e meu filho esta sendo penalizado tendo seu direito a saúde negado.",https://www.reclameaqui.com.br//hapvida-saude/sem-terapia-aba-pelo-hapvida_BCozxHduKfB4zv3p/,2022,8,29,241,35,0,3,71,Hapvida,MA
149315325,Falta de Respeito e Responsabilidade com Homens Trans,Fortaleza - CE,2022-08-29,Mau atendimento do prestador de serviço<->Não encontrei meu problema<->Administrativo<->Hapvida Saúde,Não respondida,"sou homem trans, estou em processo de transmissão, toda feita pelo Hapvida, já fui a central na Heráclito 406 solicitei a mudança da minha foto de registro, foto essa que não condiz mais com as minhas características e pessoa atual e ainda assim a foto permanece a mesma, o que me causa constrangimento todas as vezes que preciso me consultar, por haver uma série de questionamentos e isso se dá pq não pareço o mesmo da foto. É cansativo ter que explicar quando seria bem mais simples ter atendido a minha solicitação desde o começo.",https://www.reclameaqui.com.br//hapvida-saude/falta-de-respeito-e-responsabilidade-com-homens-trans_cL-PmtRjntMzMw0Q/,2022,8,29,241,35,0,3,71,Hapvida,CE
149315939,Marcaram uma ressonância as 22:45 já são 00:45 nem chamados eu fui ainda .,Recife - PE,2022-08-29,Mau Atendimento<->Rede de Atendimento<->Hapvida Saúde,Não respondida,"Mas um vez hapivida sendo o pior em atendimento no Brasil! Sério mesmo o SUS ganha pra isso aqui! Sério mesmo não tem vergonha do que fazem como os ""pacientes "" marcaram uma consulta às 22:45 cheguei às 22:20 até agora nesse momento 00:51 não fui atendido se quer , pra fazer uma simples ressonância do joelho ! Depois dessa reclamação o grupo vai ter a cara de lau em dizer que vão melhorar o serviço sendo que nunca melhora,  por favor entrem em contato comigo pra devolver meu dinheiro ou pra dizer que meu plano e da minha filha foi transferido pra outro grupo e que vão pagar a mensalidade do mês atual o restante eu pago ! Pois que vergonha esse hospital chega ser um lixo! Só tem propaganda ! Se caso um dia vinher uma fiscalização esse droga aqui fecha ! Não tem estrutura nunca tem sempre arrumando desculpas ! Fecha isso aqui repassa pra quem tem respeito aos pacientes.  Bando de incompetentes.Hora atual 00:56 ",https://www.reclameaqui.com.br//hapvida-saude/marcaram-uma-ressonancia-as-22-45-ja-sao-00-45-nem-chamados-eu-fui-ainda_ZBW9K2LJGek4jEiI/,2022,8,29,241,35,0,3,71,Hapvida,PE
149318607,Falta de profissionais ,Aparecida de Goiânia - GO,2022-08-29,Planos de saúde<->Planos de Saúde<->Hapvida Saúde<->Dificuldade para agendamento de exames-consultas,Respondida,"Minha filha e meu esposo fazem terapia com psicólogos e já a quase 4 meses estão com dificuldade para realizar as seções, pois por mais de 2 meses tiveram problemas com desmarcações de consultas, e por fim faltando 1 semana para próxima seção deles foi me enviado uma mensagem de texto informando que a profissional que acompanhava não faz mais parte da hapvida, e que estava agendado a próxima seção deles para daqui a quase 3 meses. Um descaso total com os pacientes, desde que começamos o acompanhamento com psicoterapia nos deparamos diariamente com a falta de compromisso que o plano esta tendo com seus pacientes e clientes, existe apenas dois profissionais praticamente atendendo na unidade de atendimento, quem procura e precisa de uma acompanhamento psicológico são pessoas que passam por problemas emocionais e necessitam de um acompanhamento serio, além da falta de compromisso medico existe todo transtorno que passamos no dia da consulta, pois a recepção da clinica e totalmente desorganizada e despreparada. Em Goiânia existe apenas 1 unidade que atende essa especialidade, e a unidade e em uma região bem afastada, onde encontramos dificuldade acesso por ser muito longe o deslocamento. Isto é uma reclamação recorrente, HAPVIDA precisa tomar providencia diante do caos e calamidade que esta especialidade tem, não tem condição alguma a dificuldade em relação a tempo de espera para marcação de consulta.",https://www.reclameaqui.com.br//hapvida-saude/falta-de-profissionais_vLSkIa2cyhHrSdN_/,2022,8,29,241,35,0,3,71,Hapvida,GO
149296243,Exame não aceito,Jaboatão dos Guararapes - PE,2022-08-29,Exames Lab e imagens<->Hapvida Saúde<->Exames Lab. e imagem<->Solicitação de exame não atendida,Em réplica,"O pediatra solicitou de minha filha um exame parasitologico. Coletei o material e levei ao laboratório.Para minha INGRATA SURPRESA, o exame não foi aceito porque tem que levar a minha filha para por a digital. UM ABSURDO!!!!! Como pode eu ter que me deslocar com uma criança de 8 anos só porque ela tem que colocar o dedo no painel. VERGONHOSO, ABSURDO. ",https://www.reclameaqui.com.br//hapvida-saude/exame-nao-aceito_Rd4_tckBE3-bvj6u/,2022,8,29,241,35,0,3,71,Hapvida,PE
149303749,Não há médicos Disponíveis para a Modalidade de Plano MIX,Fortaleza - CE,2022-08-29,Hapvida Saúde<->Planos de Saúde<->Rede de Atendimento<->Dificuldade para agendamento de exames-consultas,Não respondida,Liguei pra todos os médicos disponíveis no Guia Médico Online e não consegui encontrar ninguém que atendesse o plano.,https://www.reclameaqui.com.br//hapvida-saude/nao-ha-medicos-disponiveis-para-a-modalidade-de-plano-mix_C8gfsS6XeihyCC0V/,2022,8,29,241,35,0,3,71,Hapvida,CE
